# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: Medhavi Skills University Sikkim
# Property: Medhavi Skills University website
# ----------------------------------------
# 
# All Users
# Start date: 20260101
# End date: 20260923
Page path and screen class,Views,Bounce rate,Active users,Views per active user,Average engagement time per active user,Event count,Key events,Total revenue
/blog,7239,0.06636568848758465,1110,6.521621621621621,97.3972972972973,10048,5,0
/blog/top-in-demand-skills-students-must-learn-in-2026,3193,0.04184100418410042,1111,2.873987398739874,27.105310531053107,6116,0,0
/blog/career-options-after-12th-science-pcb-medical-and-non-medical-paths-explained,2709,0.023323615160349854,961,2.8189386056191466,28.494276795005202,5013,0,0
/blog/cbse-10th-second-result-2026-score-marksheet,2689,0.03177405119152692,1096,2.4534671532846715,10.534671532846716,5392,0,0
/blog/nursing-jobs-in-germany-for-indian-nurses-latest-trends-and-opportunities,2586,0.046948356807511735,754,3.429708222811671,40.97214854111406,4585,0,0
/blog/top-paramedical-courses-after-12th-with-high-salary-potential,2584,0.02359882005899705,968,2.669421487603306,26.483471074380166,4901,0,0
/blog/best-career-options-after-12th-in-2026-complete-guide-for-students,2351,0.04149377593360996,601,3.9118136439267888,44.49417637271215,4011,0,0
/blog/building-a-career-in-optometry-know-all-about-the-optometry-programme,2287,0.032846715328467155,757,3.02113606340819,28.464993394980183,4141,10,0
/blog/top-career-opportunities-after-a-bsc-in-medical-lab-technology,2197,0.0267022696929239,697,3.152080344332855,32.853658536585364,4025,17,0
/blog/career-options-after-12th-arts-high-growth-fields-you-should-consider,2055,0.03666245259165613,748,2.7473262032085564,22.358288770053477,3820,0,0
/blog/why-an-integrated-btech-in-ai-ml-with-polaris-school-of-technology-is-the-smartest-path-to-a-future-proof-tech-career,1765,0.05381944444444445,450,3.922222222222222,28.973333333333333,2934,0,0
/blog/top-5-skills-universities-in-india-2026-best-skill-based-universities-for-career-ready-education,1461,0.0345489443378119,473,3.0887949260042284,28.82875264270613,2591,0,0
/blog/future-of-business-2026-trends-innovations-and-opportunities-shaping-tomorrow,1336,0.07644628099173553,409,3.2665036674816625,28.056234718826406,2453,0,0
/blog/skill-based-education-in-india-why-it-s-the-future-after-nep-2026,1298,0.07867494824016563,404,3.212871287128713,38.23267326732673,2390,0,0
/blog/why-choose-a-career-in-nutrition-and-dietetics-top-benefits-and-opportunities,1294,0.05491990846681922,391,3.309462915601023,46.85933503836317,2332,0,0
/blog/why-engineering-colleges-are-closing-in-india,1278,0.03695652173913044,424,3.0141509433962264,22.51179245283019,2356,0,0
/blog/the-future-of-work-how-technology-is-changing-the-workplace,1221,0.1292517006802721,342,3.5701754385964914,40.58187134502924,2238,0,0
/blog/career-options-after-12th-commerce-without-maths-best-courses-and-scope,1182,0.036637931034482756,441,2.6802721088435373,23.324263038548754,2209,0,0
/blog/top-healthcare-courses-after-12th-nursing-pharmacy-and-allied-health-career,1177,0.037783375314861464,350,3.362857142857143,36.965714285714284,2067,0,0
/blog/how-to-become-an-automotive-technician-in-germany-a-step-by-step-guide,1170,0.05764411027568922,340,3.4411764705882355,58.2,2120,0,0
/blog/skill-based-courses-after-12th-job-opportunities,1159,0.0395010395010395,449,2.5812917594654787,26.85523385300668,2255,0,0
/blog/dialysis-dental-nurse-jobs-in-germany-your-path-to-a-rewarding-nursing-career-abroad,1152,0.031007751937984496,334,3.4491017964071857,37.08383233532934,2098,1,0
/blog/career-scope-after-bsc-dialysis-technology-jobs-in-hospitals-clinics-home-care,971,0.03468208092485549,323,3.0061919504643964,30.210526315789473,1778,0,0
/blog/work-integrated-learning-how-students-earn-while-they-learn,931,0.0621301775147929,297,3.1346801346801345,31.35016835016835,1725,0,0
/blog/staff-nurse-vacancies-in-germany-what-to-expect-in-2025,895,0.04262295081967213,284,3.1514084507042255,33.69718309859155,1649,0,0
/blog/essential-skills-every-physiotherapist-must-have,889,0.07371794871794872,277,3.2093862815884475,51.47653429602888,1713,6,0
/blog/gate-xh-for-humanities-students-iits,885,0.06426735218508997,358,2.4720670391061454,34.75977653631285,1787,0,0
/blog/campus,881,0.03587443946188341,97,9.082474226804123,88.96907216494846,1151,0,0
/blog/unlock-the-secrets-of-the-travel-industry-hospitality-and-tourism-management-explained,846,0.041401273885350316,283,2.989399293286219,46.19081272084806,1579,0,0
/blog/know-all-about-apprenticeship-embedded-degree-programs-and-their-benefits,837,0.09061488673139159,262,3.1946564885496183,43.083969465648856,1554,0,0
/blog/german-language-requirements-for-nursing-jobs-in-germany-for-indians-a1-to-b2-levels-explained,757,0.03636363636363636,258,2.934108527131783,25.96511627906977,1395,0,0
/blog/psychology-of-learning-how-students-learn-best-and-strategies-for-effective-education,747,0.07947019867549669,247,3.0242914979757085,37.99595141700405,1423,0,0
/blog/career-scopes-after-bsc-in-radiology-and-medical-imaging-technology-in-2023,736,0.040892193308550186,257,2.8638132295719845,31.245136186770427,1398,1,0
/blog/outstanding-career-options-after-bca-in-2026,734,0.04597701149425287,244,3.0081967213114753,39.10655737704918,1337,0,0
/blog/pharmacy-courses-after-12th-b-pharm-d-pharm-and-career-scope,669,0.04395604395604396,251,2.6653386454183265,44.70517928286853,1283,0,0
/blog/how-to-choose-the-right-career-path-after-12th-a-complete-guide-for-2026,612,0.08860759493670886,176,3.477272727272727,191.2443181818182,1084,0,0
/blog/ugcs-revamped-curriculum-and-credit-method-a-detailed-analysis,575,0.03827751196172249,181,3.1767955801104972,32.32596685082873,1099,0,0
/blog/a-comprehensive-guide-to-nursing-jobs-in-germany-for-foreigners,568,0.046632124352331605,175,3.2457142857142856,38.902857142857144,1035,0,0
/blog/nursing-as-a-career-after-12th-scope-salary-and-growth-opportuniti,567,0.049107142857142856,207,2.739130434782609,36.507246376811594,1084,0,0
/blog/get-100-scholarships-and-financial-aid-at-medhavi-skills-university-for-your-higher-education,561,0.05291005291005291,147,3.816326530612245,49.44897959183673,883,16,0
/blog/on-the-job-training-in-hotel-management-how-it-boosts-students-careers,545,0.03910614525139665,156,3.4935897435897436,26.935897435897434,998,6,0
/blog/career-prospects-after-studying-b-sc-in-hospitality-and-hotel-management,516,0.041666666666666664,157,3.286624203821656,39.42675159235669,927,8,0
/blog/skills-vs-degrees-indian-employers-prefer-skills,502,0.10849056603773585,168,2.988095238095238,47.648809523809526,943,0,0
/blog/future-proof-careers-after-12th-courses-that-will-dominate-the-next-decade,484,0.035211267605633804,111,4.36036036036036,57.351351351351354,779,0,0
/blog/the-national-credit-framework-ncrf-a-potential-game-changer-for-indias-education-system,478,0.10989010989010989,156,3.0641025641025643,22.993589743589745,888,0,0
/blog/how-technology-is-changing-hospitality-industry,469,0.0967741935483871,151,3.1059602649006623,25.066225165562916,883,0,0
/blog/on-the-job-training-the-secret-to-building-industry-ready-skills,453,0.044585987261146494,126,3.5952380952380953,39.93650793650794,790,0,0
/blog/top-reasons-to-pursue-a-bsc-in-dialysis-technology-in-2025,452,0.031055900621118012,147,3.074829931972789,25.374149659863946,815,0,0
/blog/how-a-bca-in-ai-ml-prepares-you-for-the-data-driven-future,446,0.07894736842105263,31,14.387096774193548,41.54838709677419,616,0,0
/blog/barbeque,437,0.11764705882352941,3,145.66666666666666,826,595,0,0
/blog/testas-exam-fees-dates-and-centers-in-india,432,0.04666666666666667,128,3.375,33.9765625,773,0,0
/blog/what-is-a-bachelor-in-optometry-career-paths-and-opportunities,405,0.056338028169014086,127,3.188976377952756,26.69291338582677,735,0,0
/blog/top-benefits-of-working-as-an-automotive-technician-in-germany,398,0.07194244604316546,124,3.2096774193548385,56.354838709677416,753,0,0
/blog/skill-university-vs-traditional-university-which-is-better-in-2026,396,0.02857142857142857,115,3.4434782608695653,60.33913043478261,686,0,0
/blog/life-of-a-bsc-in-radiology-student-away-from-home-at-msu-sikkim,372,0.07051282051282051,89,4.179775280898877,85.29213483146067,566,0,0
/blog/best-university-in-sikkim,355,0.06422018348623854,66,5.378787878787879,28.166666666666668,535,0,0
/blog/recognition-of-prior-learning-turning-experience-into-qualifications,354,0.06451612903225806,101,3.504950495049505,69.94059405940594,642,0,0
/blog/is-bba-in-hospital-administration-a-good-career-choice,352,0.04310344827586207,106,3.3207547169811322,32.764150943396224,633,0,0
/blog/why-skill-universities-are-the-future-of-higher-education-in-india,347,0.07377049180327869,105,3.3047619047619046,43.65714285714286,634,0,0
/blog/career-prospects-after-studying-bvoc-in-cosmetology,346,0.0782608695652174,105,3.295238095238095,24.01904761904762,598,0,0
/blog/skill-based-learning-in-operation-theatre-technology-how-advanced-labs-empower-students,346,0.07633587786259542,101,3.4257425742574257,47.039603960396036,564,1,0
/blog/build-your-career-in-clinical-psychology-education-opportunities-and-salary-insights,344,0.009615384615384616,96,3.5833333333333335,28.375,513,0,0
/blog/why-skill-based-education-is-important-in-this-era,344,0.06956521739130435,97,3.5463917525773194,19.4020618556701,591,0,0
/blog/diploma-vs-degree-after-12th-what-s-better-for-your-career,343,0.053691275167785234,138,2.4855072463768115,28.268115942028984,648,0,0
/blog/heres-how-medhavi-skills-university-and-emversity-are-redefining-medical-lab-technolog-education,333,0.07079646017699115,94,3.5425531914893615,37.648936170212764,518,0,0
/blog/corporate-university-collaboration-workforce-productivity-retention,330,0.0743801652892562,62,5.32258064516129,135.66129032258064,542,0,0
/blog/how-msu-and-nif-global-are-powering-the-creative-economy,327,0.06060606060606061,77,4.246753246753247,20.350649350649352,531,0,0
/blog/b-tech-vs-b-sc-vs-bca-which-course-should-you-choose-after-12th,323,0.04081632653061224,33,9.787878787878787,48.72727272727273,425,0,0
/blog/a-day-in-the-life-of-a-student-at-medhavi-skills-university-smart-classrooms-advanced-laboratories-digital-learning-and-more,319,0.064,88,3.625,44.61363636363637,488,6,0
/blog/barbeque-nation-and-msu-launch-dvoc-in-hospitality-and-restaurant-operations-to-drive-workforce-upskilling-in-hospitality,315,0.08571428571428572,74,4.256756756756757,52.054054054054056,514,4,0
/blog/skills-and-labs-that-make-a-b-tech-computer-science-graduate-industry-ready,315,0.04950495049504951,79,3.9873417721518987,27.341772151898734,531,0,0
/blog/inside-the-lab-critical-skills-every-aspiring-pharmacist-must-master-while-studying-bpharm,314,0.09009009009009009,95,3.305263157894737,29.36842105263158,598,10,0
/blog/why-ai-machine-learning-are-the-future-of-technology,309,0.044642857142857144,100,3.09,34.27,581,0,0
/blog/how-to-check-cuet-ug-2025-result-and-unlock-scholarship-opportunities-at-medhavi-skills-university,307,0.041237113402061855,88,3.4886363636363638,19.125,477,0,0
/blog/the-role-of-hospitality-in-the-tourism-industry,288,0.02830188679245283,82,3.5121951219512195,26.365853658536587,512,0,0
/blog/why-choose-a-bsc-in-animation-and-vfx-career-opportunities-future-prospects,288,0.08163265306122448,78,3.6923076923076925,39.333333333333336,510,0,0
/blog/best-reasons-to-choose-professional-accounting-as-a-career,274,0.08333333333333333,78,3.5128205128205128,29.26923076923077,478,0,0
/blog/career-prospects-after-studying-bachelors-in-optometry,272,0.030927835051546393,87,3.1264367816091956,42.08045977011494,522,4,0
/blog/the-future-of-higher-education-understanding-the-impact-of-nep-2020-1,264,0.05555555555555555,73,3.6164383561643834,24.19178082191781,464,0,0
/blog/foreign-student-enrolment-india-47-percent-rise-aishe,257,0.02857142857142857,96,2.6770833333333335,34.583333333333336,503,0,0
/blog/computer-science-courses-after-12th-bca-btech-emerging-careers,255,0.06504065040650407,101,2.5247524752475248,41.475247524752476,507,0,0
/blog/top-healthcare-courses-after-12th-nursing-pharmacy-and-allied-health-careers,251,0.08064516129032258,23,10.91304347826087,93.91304347826087,365,0,0
/blog/inside-the-labs-exploring-top-allied-health-sciences-careers-after-12th,248,0,72,3.4444444444444446,24.01388888888889,415,0,0
/blog/build-career-in-emergency-and-critical-care-technology-skill-requirements,246,0.08602150537634409,83,2.963855421686747,29.80722891566265,459,0,0
/blog/mlt-course-medical-lab-technician-career-prospects,242,0.027777777777777776,62,3.903225806451613,18.870967741935484,401,0,0
/blog/everything-you-need-to-know-about-bachelor-of-medical-laboratory-science,232,0.06382978723404255,81,2.8641975308641974,27.666666666666668,435,0,0
/blog/career-pathways-in-biotechnology-research-pharma-and-bioinformatics,230,0.07317073170731707,75,3.066666666666667,21.586666666666666,410,0,0
/blog/what-is-the-testas-exam-complete-guide-for-indian-students,226,0.012987012987012988,69,3.2753623188405796,26.231884057971016,412,0,0
/blog/how-apprenticeship-embedded-degree-programmes-can-revolutionise-higher-education,225,0.03389830508474576,33,6.818181818181818,149.36363636363637,344,0,0
/blog/optometry-careers-in-india-what-you-can-do-with-a-bsc-in-optometry,225,0.05405405405405406,58,3.8793103448275863,19.20689655172414,382,0,0
/blog/the-role-of-work-integrated-learning-in-future-workforce-development,217,0.1125,65,3.3384615384615386,18.76923076923077,396,0,0
/blog/how-do-i-get-financial-assistance-at-msu,216,0.10144927536231885,35,6.171428571428572,97.14285714285714,325,0,0
/blog/why-germany-is-the-best-destination-for-indian-nurses-in-2026,216,0.07058823529411765,77,2.8051948051948052,27.350649350649352,429,0,0
/blog/choosing-the-best-skill-university-in-india-factors-to-consider,214,0.02666666666666667,68,3.1470588235294117,20.705882352941178,358,0,0
/blog/from-lab-practice-to-life-saving-action-career-pathways-after-emergency-medical-technology,210,0.04395604395604396,79,2.6582278481012658,38.81012658227848,380,3,0
/blog/admissions-at-msu-10-most-common-questions-answered,206,0.015151515151515152,57,3.6140350877192984,25.42105263157895,322,1,0
/blog/top-benefits-of-doing-hotel-management-course,205,0.09333333333333334,69,2.971014492753623,18.72463768115942,389,0,0
/blog/career-scopes-after-b.sc-in-radiology-and-medical-imaging-technology-in-2023,204,0.02040816326530612,47,4.340425531914893,6.76595744680851,341,0,0
/blog/why-a-career-in-pharmacy-is-a-smart-move-in-2025-trends-opportunities-future-scope,204,0.05970149253731343,55,3.709090909090909,48.54545454545455,361,0,0
/blog/top-career-oriented-courses-after-12th-in-sikkim,200,0.027777777777777776,63,3.1746031746031744,25.063492063492063,329,0,0
/blog/culinary-arts-students-on-market-survey-mission-at-singtam-bazar,197,0.10714285714285714,80,2.4625,4.4625,440,0,0
/blog/why-bba-in-marketing-is-a-great-career-for-any-industry,193,0.13432835820895522,51,3.784313725490196,50.68627450980392,333,0,0
/blog/exploring-nursing-jobs-in-germany-opportunities-and-challenges,192,0.05084745762711865,54,3.5555555555555554,35.27777777777778,345,0,0
/blog/top-10-benefits-of-studying-at-a-skill-university-in-india,185,0.04838709677419355,52,3.5576923076923075,57.55769230769231,338,8,0
/blog/bachelors-emergency-medical-technology-in-sikkim,184,0.04477611940298507,43,4.27906976744186,49.04651162790697,295,0,0
/blog/career-prospects-after-studying-bsc-in-hospitality-tourism-management,183,0.078125,57,3.210526315789474,24.43859649122807,327,0,0
/blog/build-career-in-physiotherapy-education-opportunities-and-salary-insights,179,0.05084745762711865,54,3.314814814814815,20.425925925925927,321,0,0
/blog/campus/college-of-nursing,179,0.022727272727272728,53,3.3773584905660377,83.47169811320755,242,0,0
/blog/essential-skills-every-emergency-medical-technician-must-master,179,0.06349206349206349,53,3.3773584905660377,34.301886792452834,328,5,0
/blog/how-to-register-and-prepare-for-the-testas-exam,178,0.08333333333333333,43,4.1395348837209305,31.348837209302324,305,0,0
/blog/top-10-startup-skills-you-ll-learn-in-a-bba-offered-by-medhavi-skills-university-and-physics-wallah,177,0.10344827586206896,49,3.6122448979591835,18.26530612244898,274,0,0
/blog/5-reasons-why-you-are-a-perfect-fit-for-a-skills-university,173,0.03389830508474576,21,8.238095238095237,61.80952380952381,254,0,0
/blog/courses-after-12th-global-career-opportunities,173,0.05970149253731343,58,2.9827586206896552,60.94827586206897,323,0,0
/blog/ojl-at-msu-10-faqs-about-on-the-job-learning,170,0.05263157894736842,51,3.3333333333333335,39.568627450980394,293,0,0
/blog/top-5-benefits-of-studying-at-medhavi-skills-university,170,0,52,3.269230769230769,34.90384615384615,257,0,0
/blog/high-paying-courses-after-12th-science-commerce-and-arts-updated-2026,168,0.07692307692307693,48,3.5,38.854166666666664,251,0,0
/blog/accelerated-skill-mba-a-game-changer-for-working-professionals,167,0.07017543859649122,33,5.0606060606060606,58.121212121212125,278,0,0
/blog/career-opportunities-after-completing-hotel-management-your-complete-guide,165,0.014705882352941176,60,2.75,34.86666666666667,302,0,0
/blog/why-choose-bsc-in-optometry-career-opportunities-and-future-prospects,163,0.05454545454545454,48,3.3958333333333335,39.9375,293,0,0
/blog/hospitality-and-hotel-management-courses-after-12th-career-guide-2026,159,0.1111111111111111,51,3.1176470588235294,88.19607843137256,278,0,0
/blog/how-to-turn-your-arts-degree-into-a-career,159,0.05128205128205128,25,6.36,25.96,266,0,0
/blog/heres-how-msu-offers-one-of-indias-most-practical-hotel-management-degrees,157,0.03125,50,3.14,30.8,261,0,0
/blog/top-emerging-careers-in-northeast-india-you-should-know-in-2026,157,0.03278688524590164,44,3.5681818181818183,51.52272727272727,257,0,0
/blog/why-pursue-a-degree-in-psychology-exploring-career-and-learning-opportunities,155,0.017241379310344827,48,3.2291666666666665,22.083333333333332,256,0,0
/blog/what-makes-medhavi-skills-university-stand-out-among-universities,152,0.07692307692307693,43,3.5348837209302326,16.651162790697676,246,0,0
/blog/why-employers-prefer-graduates-with-on-the-job-training-or-learning-experience-in-today-s-job-market,152,0.04,35,4.3428571428571425,59.31428571428572,245,0,0
/blog/campus/education-insights,150,0.05194805194805195,37,4.054054054054054,75.72972972972973,209,0,0
/blog/indias-logistics-boom-why-now-is-the-best-time-to-study-supply-chain-management,149,0.15254237288135594,50,2.98,34.68,286,0,0
/blog/design-meets-business-inside-msus-bba-in-jewellery-design-management,146,0.08163265306122448,40,3.65,25.525,255,0,0
/blog/global-demand-for-nurses-how-a-bsc-in-nursing-opens-international-opportunities,146,0,43,3.395348837209302,49.53488372093023,261,0,0
/blog/career-prospects-after-studying-btech-in-computer-science-and-engineering,145,0.12280701754385964,49,2.9591836734693877,31.591836734693878,258,0,0
/blog/campus/school-of-computer-science-and-engineering,144,0.06,72,2,90.625,203,0,0
/blog/government-schools-lose-86-lakh-students-private-school-enrolment,144,0.11764705882352941,32,4.5,127.8125,230,0,0
