# ----------------------------------------
# Demographic details: Country
# Account: Medhavi Skills University Sikkim
# Property: Medhavi Skills University website
# ----------------------------------------
# 
# All Users
# Start date: 20260101
# End date: 20260924
Country,City,Active users,New users,Engaged sessions,Engagement rate,Engaged sessions per active user,Average engagement time per active user,Event count,Key events,User key event rate,Total revenue
India,Paonta Sahib,36,26,57,0.9827586206896551,1.5833333333333333,80.36111111111111,489,15,0.05555555555555555,0
India,Paota,1,1,1,0.5,1,231,9,0,0,0
India,Paranda,1,1,1,1,1,0,6,0,0,0
India,Parappanangadi,5,5,5,0.8333333333333334,1,10.6,26,0,0,0
India,Parasia,2,2,2,1,1,0,9,0,0,0
India,Parassala,2,2,5,1,2.5,141,47,0,0,0
India,Paravur,2,2,2,1,1,205,20,0,0,0
India,Parbhani,45,35,54,0.9642857142857143,1.2,44.37777777777778,482,0,0,0
India,Parippally,1,1,1,1,1,0,5,0,0,0
India,Parlakhemundi,14,13,13,0.9285714285714286,0.9285714285714286,17.428571428571427,70,0,0,0
India,Parli-Vai,8,6,8,1,1,88.875,67,0,0,0
India,Parner,2,2,1,0.5,0.5,137.5,15,0,0,0
India,Parola,1,1,1,1,1,126,11,0,0,0
India,Partur,1,1,1,1,1,0,10,0,0,0
India,Parwanoo,3,2,2,0.6666666666666666,0.6666666666666666,19.333333333333332,37,0,0,0
India,Passina Kalan,1,1,1,1,1,42,7,0,0,0
India,Patamundai,2,2,2,1,1,1,12,0,0,0
India,Patan,2,2,2,1,1,1.5,10,0,0,0
India,Pataudi,4,4,5,1,1.25,12.75,29,0,0,0
India,Pathanamthitta,22,22,24,1,1.0909090909090908,40.77272727272727,185,1,0.045454545454545456,0
India,Pathankot,25,18,30,0.967741935483871,1.2,234.08,499,0,0,0
India,Pathardi,1,1,1,1,1,0,4,0,0,0
India,Pathari,2,3,2,1,1,0,13,0,0,0
India,Patiala,143,90,189,0.9593908629441624,1.3216783216783217,110.98601398601399,1790,0,0,0
India,Patiali,3,3,3,1,1,159.33333333333334,21,0,0,0
India,Patna,10241,9690,16152,0.9666068222621185,1.5771897275656674,115.62122839566449,173905,202,0.006151742993848257,0
India,Patna Sadar,1,0,1,1,1,1,4,0,0,0
India,Patori,6,4,6,0.8571428571428571,1,85.16666666666667,51,0,0,0
India,Patratu,3,3,3,0.75,1,23,21,0,0,0
India,Pattambi,7,5,6,0.75,0.8571428571428571,247.14285714285714,90,0,0,0
India,Pattanapuram,1,1,1,1,1,102,5,0,0,0
India,Patti,2,2,56,0.9824561403508771,28,2402.5,1066,0,0,0
India,Pattikonda,1,0,1,1,1,15,5,0,0,0
India,Pauri,4,3,5,1,1.25,39.75,43,0,0,0
India,Pavagada,1,1,1,1,1,0,5,0,0,0
India,Pavi Sadakpur,1,1,1,1,1,0,5,0,0,0
India,Pawai,1,1,1,1,1,152,6,0,0,0
India,Payakaraopeta,6,3,20,1,3.3333333333333335,472,333,0,0,0
India,Payradanga,11,9,10,0.9090909090909091,0.9090909090909091,19.454545454545453,67,0,0,0
India,Payyannur,3,3,3,0.5,1,24,22,0,0,0
India,Payyanur,23,20,33,1,1.434782608695652,151.69565217391303,260,0,0,0
India,Pedavadlapudi,1,0,1,1,1,95,25,0,0,0
India,Peddakottapalli,2,1,2,0.6666666666666666,1,70,23,0,0,0
India,Peddapalli,1,1,1,1,1,0,6,0,0,0
India,Peddapuram,2,1,2,1,1,0,10,0,0,0
India,Peddavegi,1,1,1,1,1,0,4,0,0,0
India,Peesangan,1,1,1,0.5,1,24,8,0,0,0
India,Pehowa,11,9,13,0.9285714285714286,1.1818181818181819,151.8181818181818,154,0,0,0
India,Pen,14,13,14,1,1,5.428571428571429,83,0,0,0
India,Penha de Franc,1,0,1,1,1,5,10,0,0,0
India,Penukonda,5,4,5,0.7142857142857143,1,22.4,44,0,0,0
India,Perambalur,2,2,2,1,1,345.5,15,0,0,0
India,Peravalli,1,1,1,1,1,0,5,0,0,0
India,Perintalmanna,6,5,6,1,1,99.83333333333333,51,0,0,0
India,Perinthalmanna,17,15,19,0.95,1.1176470588235294,106.52941176470588,117,0,0,0
India,Perumanna Klari Gramapanchayat,1,1,1,0.5,1,138,11,0,0,0
India,Perumbaikad,5,5,5,1,1,45.6,31,0,0,0
India,Perumbavoor,5,5,5,1,1,36.2,24,0,0,0
India,Perundurai,3,3,3,1,1,31,18,0,0,0
India,Perungalathur,1,1,1,1,1,0,4,0,0,0
India,Peterbar,1,0,1,1,1,0,3,0,0,0
India,Peth Vadgaon,1,1,1,1,1,0,4,0,0,0
India,Petlad,2,1,2,1,1,107,16,0,0,0
India,Phagi,1,1,1,1,1,0,6,0,0,0
India,Phagwara,13,12,15,0.9375,1.1538461538461537,173,121,0,0,0
India,Phalodi,4,3,4,1,1,147,76,0,0,0
India,Phaltan,8,7,9,0.9,1.125,46.5,75,0,0,0
India,Phaphamau,8,5,8,1,1,48,51,0,0,0
India,Pharenda,2,1,2,1,1,14,19,0,0,0
India,Phek,2,2,2,1,1,0,9,0,0,0
India,Phillaur,2,2,2,1,1,40,27,0,0,0
India,Phulera,230,98,225,0.9375,0.9782608695652174,68.34782608695652,1935,0,0,0
India,Phulparas,7,3,7,0.875,1,28.142857142857142,86,0,0,0
India,Phulpur,1,1,1,1,1,42,14,0,0,0
India,Piduguralla,1,1,1,1,1,0,4,0,0,0
India,Pilani,13,11,15,1,1.1538461538461537,252.69230769230768,160,3,0.07692307692307693,0
India,Pilern,2,2,2,1,1,0,9,0,0,0
India,Pilibanga,2,1,2,1,1,0,9,0,0,0
India,Pilibhit,15,10,15,1,1,61.6,139,0,0,0
India,Pilkhuwa,14,12,14,1,1,3.7142857142857144,93,0,0,0
India,Pimpalgaon Baswant,1,0,3,1,3,18,10,0,0,0
India,Pimpalner,2,1,2,1,1,54.5,10,0,0,0
India,Pimpri-Chinchwad,1350,1024,1927,0.9224509334609862,1.4274074074074075,128.04814814814816,23393,1,0.0007407407407407407,0
India,Pinjore,6,5,6,1,1,60.333333333333336,54,0,0,0
India,Pipaliya,1,1,1,1,1,3,7,0,0,0
India,Pipar Shahr,1,0,1,1,1,121,16,0,0,0
India,Piparia,2,2,2,1,1,26.5,11,0,0,0
India,Pipili,1,1,1,1,1,0,6,0,0,0
India,Pipodara,1,1,1,1,1,2,10,0,0,0
India,Pirmed,1,1,2,1,2,0,7,0,0,0
India,Piro,10,10,12,1,1.2,100.8,125,0,0,0
India,Pirthla,11,7,14,1,1.2727272727272727,90.81818181818181,327,0,0,0
India,Pithampur,7,6,6,0.8571428571428571,0.8571428571428571,59.714285714285715,57,0,0,0
India,Pithapuram,2,2,2,1,1,23,17,0,0,0
India,Pithoragarh,6,3,5,0.8333333333333334,0.8333333333333334,25.666666666666668,39,0,0,0
India,Ponda,10,8,10,0.9090909090909091,1,14.9,65,0,0,0
India,Pondi Uproda,1,1,1,1,1,138,5,0,0,0
India,Ponnani,9,7,9,1,1,115.22222222222223,53,0,0,0
India,Ponneri,2,1,2,1,1,40.5,14,0,0,0
India,Ponnuru,1,1,1,1,1,26,6,0,0,0
India,Porbandar,20,17,25,1,1.25,63.25,252,0,0,0
India,Porumamilla,2,2,2,1,1,50,14,0,0,0
India,Pratapgarh,10,5,11,0.9166666666666666,1.1,82.8,164,0,0,0
India,Prattipadu,1,1,1,1,1,0,9,0,0,0
India,Prayagraj,936,814,1297,0.9600296076980015,1.3856837606837606,101.80555555555556,14261,8,0.002136752136752137,0
India,Prithvipur,1,1,1,1,1,0,7,0,0,0
India,Proddatur,20,15,19,1,0.95,56.8,144,0,0,0
India,Puducherry,47,46,63,0.9692307692307692,1.3404255319148937,196.9787234042553,687,0,0,0
India,Pudukkottai,3,2,3,1,1,4,11,0,0,0
India,Pudupakkam,1,1,1,1,1,29,6,0,0,0
India,Pudussery Central,1,1,1,1,1,0,4,0,0,0
India,Pudussery West,4,3,4,1,1,358.5,138,0,0,0
India,Pulivendla,1,1,1,1,1,0,4,0,0,0
India,Punahana,5,3,5,1,1,0.2,27,0,0,0
India,Punalur,9,9,9,1,1,44.111111111111114,80,0,0,0
India,Pune,9061,8536,13228,0.9587591505399724,1.459883015119744,99.22823087959387,144654,88,0.002317624986204613,0
India,Pupri,4,2,4,1,1,5.5,15,0,0,0
India,Purena,3,2,3,0.75,1,258.3333333333333,39,0,0,0
India,Puri,91,70,101,0.9528301886792453,1.10989010989011,130.52747252747253,1382,0,0,0
India,Purna,3,3,5,1,1.6666666666666667,207,44,0,0,0
India,Purnia,73,54,83,0.9764705882352941,1.1369863013698631,135.76712328767124,864,0,0,0
India,Purulia,154,87,154,0.9746835443037974,1,35.01298701298701,1137,1,0.006493506493506494,0
India,Purwa,1,0,1,1,1,0,5,0,0,0
India,Pusad,9,7,9,1,1,41,67,0,0,0
India,Pushkar,2,0,2,1,1,13,14,0,0,0
India,Puthukkad,5,3,5,0.8333333333333334,1,432,172,0,0,0
India,Puzhathi,1,1,1,1,1,0,4,0,0,0
India,Quepem,14,14,16,0.9411764705882353,1.1428571428571428,100.71428571428571,155,0,0,0
India,Radaur,1,1,1,1,1,6,8,0,0,0
India,Radhanpur,1,1,1,1,1,12,6,0,0,0
India,Radhapuram,3,2,3,1,1,1.6666666666666667,19,0,0,0
India,Raebareli,30,22,32,0.9696969696969697,1.0666666666666667,142.06666666666666,418,0,0,0
India,Raghogarh,1,1,1,1,1,52,6,0,0,0
India,Raghunathganj,47,37,49,1,1.0425531914893618,65.19148936170212,340,0,0,0
India,Raha Circle,9,8,9,1,1,17.444444444444443,62,0,0,0
India,Rahata,1,1,1,1,1,5,6,0,0,0
India,Rahta Pimplas,2,2,2,1,1,19.5,16,0,0,0
India,Raichur,45,20,44,0.9777777777777777,0.9777777777777777,120.17777777777778,418,0,0,0
India,Raiganj,419,321,440,0.967032967032967,1.0501193317422435,54.2673031026253,3490,11,0.00477326968973747,0
India,Raigarh,17,12,35,0.9722222222222222,2.0588235294117645,238.88235294117646,540,0,0,0
India,Raikot,1,1,1,1,1,126,11,0,0,0
India,Raipur,592,471,785,0.9631901840490797,1.3260135135135136,104.67736486486487,7872,0,0,0
India,Raisen,1,1,1,1,1,0,7,0,0,0
India,Rajagangapur,5,5,5,1,1,109.4,46,0,0,0
India,Rajam,2,1,2,1,1,112,13,0,0,0
India,Rajamahendravaram,152,109,166,0.9431818181818182,1.0921052631578947,80.65131578947368,1711,1,0.006578947368421052,0
India,Rajanukunte,4,4,5,1,1.25,31.25,32,0,0,0
India,Rajapalayam,237,107,232,0.9469387755102041,0.9789029535864979,42.12658227848101,1779,5,0.004219409282700422,0
India,Rajapur,1,1,1,1,1,238,6,0,0,0
India,Rajauli,6,6,6,1,1,11.333333333333334,39,0,0,0
India,Rajgarh,19,15,33,0.9705882352941176,1.736842105263158,231.3684210526316,302,0,0,0
India,Rajgir,3,1,3,1,1,20,14,0,0,0
India,Rajgurunagar,5,5,6,1,1.2,62.8,54,0,0,0
India,Rajkot,836,711,933,0.9618556701030928,1.1160287081339713,57.24641148325359,8711,4,0.0023923444976076554,0
India,Rajmahal,10,9,10,1,1,38.9,62,0,0,0
India,Rajnagar,1,1,1,1,1,4,5,0,0,0
India,Rajnandgaon,7,6,7,1,1,55.42857142857143,67,0,0,0
India,Rajpur Sonarpur,105,85,122,0.9682539682539683,1.161904761904762,85.28571428571429,1126,0,0,0
India,Rajpura,16,13,17,1,1.0625,55.875,191,0,0,0
India,Rajsamand,176,77,181,0.9576719576719577,1.0284090909090908,54.31818181818182,1421,0,0,0
India,Rajula,4,4,4,1,1,43.25,29,0,0,0
India,Ramagiri,1,0,1,1,1,320,44,0,0,0
India,Ramagundam,7,7,7,1,1,26.857142857142858,52,0,0,0
India,Ramanagara,1,0,1,1,1,156,54,0,0,0
India,Ramanagaram,3,2,3,1,1,51,23,0,0,0
India,Ramanathapuram,10,6,12,0.9230769230769231,1.2,37.8,117,0,0,0
India,Ramayampet,1,1,1,1,1,42,11,0,0,0
India,Rameswaram,7,5,8,1,1.1428571428571428,65.28571428571429,42,0,0,0
India,Ramganj Mandi,3,1,4,1,1.3333333333333333,84.33333333333333,95,0,0,0
India,Ramgarh,2,0,3,1,1.5,25,21,0,0,0
India,Ramgarh Cantonment,8,6,11,1,1.375,177.25,124,0,0,0
India,Ramgarh Shekhawati,1,1,1,1,1,1472,35,0,0,0
India,Ramnagar,4,2,4,1,1,74,28,0,0,0
India,Rampur,36,31,40,0.975609756097561,1.1111111111111112,98.69444444444444,372,0,0,0
India,Rampur Maniharran,2,1,2,1,1,0,8,0,0,0
India,Rampura Phul,4,4,5,1,1.25,147.25,42,0,0,0
India,Rampurhat,119,99,130,0.9848484848484849,1.0924369747899159,56.7563025210084,1176,4,0.008403361344537815,0
India,Ranaghat,126,102,132,0.9705882352941176,1.0476190476190477,44.198412698412696,1276,0,0,0
India,Ranchi,819,537,1189,0.8960060286360211,1.4517704517704517,122.52136752136752,11686,57,0.008547008547008548,0
India,Ranebennur,6,5,7,0.875,1.1666666666666667,75.16666666666667,81,0,0,0
India,Rangia,31,32,33,1,1.064516129032258,46.225806451612904,250,0,0,0
India,Rangia Circle,4,4,3,0.75,0.75,0.25,15,0,0,0
India,Rangjuli Circle,1,1,1,1,1,0,6,0,0,0
India,Rania,1,1,1,1,1,0,4,0,0,0
India,Raniganj,82,71,88,0.9777777777777777,1.0731707317073171,74.5609756097561,719,1,0.012195121951219513,0
India,Ranipet,4,4,4,1,1,98,28,0,0,0
India,Raniya,1,1,1,1,1,7,5,0,0,0
India,Ranjangaon,1,1,1,0.5,1,0,7,0,0,0
India,Ranni,2,1,3,1,1.5,32,13,0,0,0
India,Raptadu,1,1,1,0.5,1,220,13,0,0,0
India,Rasayani,1,1,1,1,1,0,4,0,0,0
India,Rasipuram,7,5,7,1,1,8.428571428571429,43,0,0,0
India,Rasra,2,1,3,1,1.5,45,33,0,0,0
India,Ratangarh,7,5,7,1,1,139.71428571428572,83,0,0,0
India,Rath,1,0,1,1,1,0,5,0,0,0
India,Ratia,3,1,2,0.6666666666666666,0.6666666666666666,0,14,0,0,0
India,Ratlam,62,39,76,1,1.2258064516129032,49.54838709677419,699,0,0,0
India,Ratnagiri,19,16,19,1,1,101.89473684210526,148,0,0,0
India,Ravulapalem,3,2,3,1,1,77.33333333333333,24,0,0,0
India,Rawatbhata,6,6,6,1,1,35.333333333333336,46,0,0,0
India,Rawatsar,4,2,6,0.8571428571428571,1.5,12.5,28,0,0,0
India,Raxaul,9,10,9,0.9,1,8.11111111111111,57,0,0,0
India,Rayachoty,3,3,3,1,1,2,18,0,0,0
India,Rayadurg,5,5,5,1,1,45.4,74,0,0,0
India,Rayagada,8,8,8,0.8888888888888888,1,65.375,98,0,0,0
India,Rayya,1,1,1,1,1,0,4,0,0,0
India,Rebutshganj,9,7,11,0.9166666666666666,1.2222222222222223,286.1111111111111,113,0,0,0
India,Reengus,3,1,4,1,1.3333333333333333,178.66666666666666,57,5,0.3333333333333333,0
India,Rees,2,2,3,1,1.5,20.5,31,0,0,0
India,Reni,1,0,1,1,1,251,19,0,0,0
India,Repalle,1,1,1,1,1,0,10,0,0,0
India,Rewa,125,99,146,0.9668874172185431,1.168,89.264,1987,0,0,0
India,Rewari,190,153,235,0.9251968503937008,1.236842105263158,80.98421052631579,2167,4,0.010526315789473684,0
India,Rishikesh,31,24,39,0.9512195121951219,1.2580645161290323,66.12903225806451,453,0,0,0
India,Risod,3,3,3,1,1,16.333333333333332,21,0,0,0
India,Roha,5,4,5,1,1,12.2,38,0,0,0
India,Rohat,1,1,1,1,1,24,6,0,0,0
India,Rohtak,444,373,540,0.967741935483871,1.2162162162162162,88.10135135135135,5333,0,0,0
India,Ron,1,1,1,1,1,81,6,0,0,0
India,Roorkee,54,48,59,0.921875,1.0925925925925926,60.48148148148148,604,0,0,0
India,Rosera,8,6,9,1,1.125,73,76,0,0,0
India,Rourkela,274,225,303,0.9742765273311897,1.1058394160583942,64.0912408759124,2770,5,0.0036496350364963502,0
India,Rudauli,1,1,1,1,1,72,5,0,0,0
India,Rudrapur,43,34,48,0.9411764705882353,1.1162790697674418,35.604651162790695,429,0,0,0
India,Rupnagar,8,6,9,1,1.125,234,91,0,0,0
India,S.Mydukur,2,2,3,1,1.5,152,55,0,0,0
India,Sadabad,3,4,3,1,1,113,23,0,0,0
India,Sadar,3,3,3,1,1,46.333333333333336,22,0,0,0
India,Sadasivpet,1,1,1,1,1,37,11,0,0,0
India,Sadia Circle,5,5,6,1,1.2,92,61,0,0,0
India,Sadulshar,3,3,3,1,1,88,28,0,0,0
India,Safidon,6,5,7,0.875,1.1666666666666667,84.16666666666667,45,0,0,0
India,Safipur,1,0,1,1,1,43,15,0,0,0
India,Sagar,35,26,40,0.9523809523809523,1.1428571428571428,217.4857142857143,483,0,0,0
India,Saharanpur,297,246,323,0.9670658682634731,1.0875420875420876,61.64983164983165,3133,0,0,0
India,Saharsa,26,21,36,1,1.3846153846153846,87.26923076923077,399,0,0,0
India,Sahaswan,3,2,3,1,1,1.3333333333333333,18,0,0,0
India,Sahibganj,11,10,11,1,1,6.454545454545454,71,0,0,0
India,Sahibzada Ajit Singh Nagar,313,259,385,0.9367396593673966,1.2300319488817892,77.99680511182109,3369,4,0.012779552715654952,0
India,Sahjanwa,1,1,1,0.5,1,0,12,0,0,0
India,Sahnewal,5,4,5,1,1,60.8,58,0,0,0
India,Saidpur,1,0,2,1,2,40,12,0,0,0
India,Saifai,4,4,4,1,1,18.5,23,0,0,0
India,Saiha,26,22,28,1,1.0769230769230769,32.38461538461539,173,0,0,0
India,Saikul,2,2,2,1,1,0,16,0,0,0
India,Sailu,1,1,2,1,2,0,18,0,0,0
India,Sainthia,10,7,11,1,1.1,5.1,65,2,0.1,0
India,Sakoli,1,1,1,1,1,0,4,0,0,0
India,Sakri,1,1,1,1,1,26,11,0,0,0
India,Salanpur,3,1,4,1,1.3333333333333333,120,66,0,0,0
India,Salem,464,430,507,0.9731285988483686,1.0926724137931034,46.31681034482759,4244,3,0.0021551724137931034,0
India,Salempur,2,1,2,1,1,14,15,0,0,0
India,Saligao,2,1,2,1,1,8.5,16,0,0,0
India,Salumbar,6,5,10,1,1.6666666666666667,287.1666666666667,189,0,0,0
India,Samaguri Circle,5,6,5,1,1,4.8,29,0,0,0
India,Samalkha,11,9,11,1,1,82.72727272727273,148,0,0,0
India,Samana,2,2,2,1,1,0,11,0,0,0
India,Samastipur,13,8,29,1,2.230769230769231,179,471,0,0,0
India,Sambalpur,206,122,216,0.935064935064935,1.0485436893203883,58.737864077669904,1662,0,0,0
India,Sambhal,8,6,9,1,1.125,89.75,109,0,0,0
India,Sanand,7,6,8,1,1.1428571428571428,11,75,0,0,0
India,Sanaswadi,1,0,0,0,0,0,2,0,0,0
India,Sanchor,7,3,8,1,1.1428571428571428,57.857142857142854,80,0,0,0
India,Sancoale,4,4,7,1,1.75,103.75,67,0,0,0
India,Sandur,1,1,1,1,1,22,9,1,1,0
India,Sangam,1,1,3,1,3,605,99,0,0,0
India,Sangamner,10,10,10,0.9090909090909091,1,124.8,89,0,0,0
India,Sanganer,1,1,1,0.5,1,0,6,0,0,0
India,Sangareddy,5,5,5,0.8333333333333334,1,60.8,41,0,0,0
India,Sangli Miraj Kupwad,203,175,212,0.9636363636363636,1.0443349753694582,58.48768472906404,2023,5,0.0049261083743842365,0
India,Sangola,5,5,5,1,1,16.2,48,0,0,0
India,Sangolda,1,1,1,1,1,0,5,0,0,0
India,Sangrur,10,9,10,1,1,51.1,97,0,0,0
India,Sankarankovil,1,0,1,1,1,334,1,0,0,0
India,Sankarapuram,1,1,1,1,1,1,6,0,0,0
India,Sankari,2,2,2,1,1,168,14,0,0,0
India,Sankhol,11,6,11,1,1,105.18181818181819,120,0,0,0
India,Santa Cruz,1,1,1,1,1,9,8,0,0,0
India,Santipur,51,46,51,1,1,21.686274509803923,372,0,0,0
India,Santir Bazar,1,1,1,1,1,0,8,0,0,0
India,Saoner,1,1,1,1,1,443,12,0,0,0
India,Saradwadi,1,1,1,1,1,32,11,0,0,0
India,Saram,1,1,1,1,1,106,6,0,0,0
India,Sarath,3,3,3,1,1,8,16,0,0,0
India,Sardhana,3,3,3,1,1,1.6666666666666667,15,0,0,0
India,Sardulgarh,1,0,1,1,1,5,3,0,0,0
India,Sariya,5,4,8,0.8,1.6,283.4,127,0,0,0
India,Sarmathura,1,1,1,1,1,124,9,0,0,0
India,Sarthebari,1,2,1,1,1,0,8,0,0,0
India,Sarupeta Circle,2,2,4,1,2,1144,95,0,0,0
India,Sarvasiddhi Rayavaram,1,0,1,1,1,316,46,0,0,0
India,Sasaram,21,15,22,1,1.0476190476190477,60.142857142857146,196,0,0,0
India,Sasni,1,0,3,1,3,413,95,0,0,0
India,Sasunavghar,1,1,1,0.5,1,2,7,0,0,0
India,Satara,50,43,53,0.9636363636363636,1.06,29.42,394,0,0,0
India,Satari,4,4,4,1,1,288.5,72,0,0,0
India,Satauli,1,1,1,1,1,14,12,0,0,0
India,Sathanur,2,2,2,0.6666666666666666,1,8.5,15,0,0,0
India,Satna,18,13,21,0.9545454545454546,1.1666666666666667,38.22222222222222,209,0,0,0
India,Sattenapalle,2,2,2,1,1,0,10,0,0,0
India,Satyabadi,1,2,1,1,1,0,8,0,0,0
India,Savadatti,2,2,2,1,1,1.5,13,0,0,0
India,Savarkundla,1,1,1,1,1,0,8,0,0,0
India,Sawai Madhopur,26,21,25,0.9259259259259259,0.9615384615384616,34,228,0,0,0
India,Sayan,2,1,2,1,1,13.5,13,0,0,0
India,Secunderabad,378,330,562,0.9590443686006825,1.4867724867724867,170.45767195767195,7478,0,0,0
India,Sedam,1,1,1,1,1,6,10,0,0,0
India,Sehore,4,4,4,1,1,39,26,0,0,0
India,Semri,4,4,4,1,1,87.75,37,5,0.25,0
India,Sendhwa,2,1,3,1,1.5,31,14,0,0,0
India,Sengottai,1,1,1,1,1,0,6,0,0,0
India,Seoni,6,5,6,1,1,18.333333333333332,53,0,0,0
India,Serchhip,11,9,11,1,1,42.27272727272727,63,0,0,0
India,Shahabad,1,1,1,1,1,17,5,0,0,0
India,Shahada,1,1,1,1,1,85,6,0,0,0
India,Shahapur,3,3,3,1,1,23.333333333333332,14,0,0,0
India,Shahbad,6,3,7,0.875,1.1666666666666667,18.833333333333332,35,0,0,0
India,Shahdol,6,6,6,1,1,33.333333333333336,40,0,0,0
India,Shahganj,1,0,1,1,1,40,8,0,0,0
India,Shahjahanpur,27,23,33,1,1.2222222222222223,65.77777777777777,360,0,0,0
India,Shahkot,2,1,3,1,1.5,3,19,0,0,0
India,Shahpur,2,2,2,1,1,0.5,9,0,0,0
India,Shajapur,2,2,2,1,1,0,9,0,0,0
India,Shamirpet,7,7,10,0.9090909090909091,1.4285714285714286,170.28571428571428,121,2,0.14285714285714285,0
India,Shamli,24,15,24,1,1,34.75,221,0,0,0
India,Shamli Rural,1,1,1,1,1,0,4,0,0,0
India,Shamshabad,1,1,1,1,1,65,19,0,0,0
India,Shapar,1,1,1,1,1,109,17,0,0,0
India,Sharah Kajani,1,0,1,1,1,24,11,0,0,0
India,Shegaon,18,17,18,1,1,32.77777777777778,155,0,0,0
India,Sheikhpura,21,15,21,0.9545454545454546,1,18.285714285714285,146,0,0,0
India,Shela,1,1,2,1,2,306,48,0,0,0
India,Sheohar,1,0,1,1,1,0,5,0,0,0
India,Sheopur,7,6,8,1,1.1428571428571428,174.85714285714286,98,0,0,0
India,Sherghati,4,4,4,1,1,3.75,25,0,0,0
India,Shertha,4,3,6,1,1.5,24.25,37,0,0,0
India,Shevgaon,4,2,4,1,1,24.75,21,0,0,0
India,Shikarpur,1,1,1,1,1,5,8,0,0,0
India,Shikohabad,8,8,8,1,1,29.75,51,0,0,0
India,Shikrapur,3,3,3,1,1,40.666666666666664,28,0,0,0
India,Shillong,898,802,948,0.9713114754098361,1.0556792873051224,52.114699331848556,7258,8,0.0033407572383073497,0
India,Shimla,612,494,700,0.9681881051175657,1.1437908496732025,87.37418300653594,6393,11,0.006535947712418301,0
India,Shindkhed,5,4,5,1,1,30.2,46,0,0,0
India,Shirdi,19,11,19,1,1,17.105263157894736,98,0,0,0
India,Shiroli,3,3,3,1,1,172.66666666666666,51,0,0,0
India,Shirpur,6,4,6,1,1,11.833333333333334,37,0,0,0
India,Shirur,13,8,14,1,1.0769230769230769,67.23076923076923,115,0,0,0
India,Shirur-An,1,1,1,1,1,0,7,0,0,0
India,Shirwal,3,1,4,1,1.3333333333333333,58,22,0,0,0
India,Shivamogga,218,100,211,0.9173913043478261,0.9678899082568807,47.903669724770644,1743,0,0,0
India,Shivare,2,0,1,0.5,0.5,25,9,0,0,0
India,Shivpuri,12,8,11,0.9166666666666666,0.9166666666666666,41.666666666666664,90,0,0,0
India,Shri Dungargarh,5,5,5,0.8333333333333334,1,22.4,37,0,0,0
India,Shri Madhopur,7,3,11,0.9166666666666666,1.5714285714285714,104.57142857142857,115,1,0.14285714285714285,0
India,Shrimapur,1,1,1,1,1,79,13,0,0,0
India,Shrirampur,2,1,2,1,1,4.5,14,0,0,0
India,Shrivardhan,1,1,1,1,1,0,5,0,0,0
India,Siddhpur,2,2,2,1,1,14,9,0,0,0
India,Siddipet,7,7,7,1,1,42.42857142857143,54,0,0,0
India,Sidli Circle,17,19,17,0.9444444444444444,1,7.588235294117647,121,0,0,0
India,Sihor,3,2,4,1,1.3333333333333333,2,22,0,0,0
India,Sikandarpur,7,7,9,0.9,1.2857142857142858,108.85714285714286,55,0,0,0
India,Sikandra Rao,1,1,1,1,1,132,6,0,0,0
India,Sikandrabad,11,9,12,1,1.0909090909090908,33.09090909090909,98,0,0,0
India,Sikar,124,83,176,0.9072164948453608,1.4193548387096775,119.4758064516129,1718,2,0.008064516129032258,0
India,Sikkarayapuram,4,4,4,1,1,18.5,27,0,0,0
India,Sikrahna,8,6,9,1,1.125,67.875,70,0,0,0
India,Silchar,230,215,258,0.9591078066914498,1.1217391304347826,66.47391304347826,2161,0,0,0
India,Siliguri,13122,12170,16477,0.9735878043015835,1.2556774881877764,55.467611644566375,127303,196,0.004877305288827923,0
India,Sillod,9,6,11,1,1.2222222222222223,73.22222222222223,130,0,0,0
India,Silvassa,20,12,34,0.9714285714285714,1.7,116.8,313,0,0,0
India,Simalwara,1,0,2,1,2,0,10,0,0,0
India,Similia,3,2,3,1,1,114.33333333333333,29,0,0,0
India,Sindari,2,1,2,1,1,0,10,0,0,0
India,Sindkhed-Raja,4,3,4,1,1,6,24,0,0,0
India,Singarayakonda,1,0,1,0.5,1,0,6,0,0,0
India,Singrauli,6,5,7,1,1.1666666666666667,182.16666666666666,55,0,0,0
India,Sinnar,2,2,2,1,1,1,10,0,0,0
India,Siolim,3,2,3,1,1,99.66666666666667,18,0,0,0
India,Sipajhar,7,6,7,1,1,52.57142857142857,60,0,0,0
India,Sirhind,3,3,3,1,1,17,18,0,0,0
India,Sirivilliputtur,2,2,3,1,1.5,115,23,0,0,0
India,Sirkazhi,2,2,2,1,1,65.5,22,0,0,0
India,Sirohi,3,2,3,1,1,0,11,0,0,0
India,Sironj,1,1,1,1,1,0,5,0,0,0
India,Sirsa,128,92,152,0.95,1.1875,104.3046875,1428,0,0,0
India,Sirsi,9,5,13,1,1.4444444444444444,83.44444444444444,203,0,0,0
India,Sirsilla,4,4,8,1,2,90.5,98,0,0,0
India,Siruguppa,2,2,2,1,1,5.5,20,0,0,0
India,Siruseri,2,1,3,1,1.5,49.5,18,0,0,0
India,Sirvel,1,1,1,1,1,10,7,0,0,0
India,Sisibargaon Circal,17,14,18,1,1.0588235294117647,2.2941176470588234,86,0,0,0
India,Sitamarhi,37,32,39,1,1.054054054054054,32.027027027027025,295,0,0,0
India,Sitapur,23,18,25,1,1.0869565217391304,101.8695652173913,303,0,0,0
